Code-mehvar,Name-Mehvar,Ostan,origin,destination,orgin_en,destination_en,filename
414302,‫فيروزآباد - کوار (سه‌راهي ميمند - کوار)‬,41 Fars,‫فيروزآباد,کوار‬,‫FIRVZABAD,KVAR‬,Daily 414302 ‫فيروزآباد - کوار (سه‌راهي ميمند - کوار)‬ 
414307,‫فيروزآباد - فراشبند‬,41 Fars,‫فيروزآباد,فراشبند‬,‫FIRVZABAD,FRAShBND‬,Daily 414307 ‫فيروزآباد - فراشبند‬ 
414308,‫فيروز آباد - قير‬,41 Fars,‫فيروزآباد,قير‬,‫FIRVZABAD,GhIR‬,Daily 414308 ‫فيروز آباد - قير‬ 
414309,‫سه راهي ميمند - جهرم‬,41 Fars,‫ميمند,جهرم‬,‫MIMND,JHRM‬,Daily 414309 ‫سه راهي ميمند - جهرم‬ 
414310,‫فيروزآباد -جم (محور جديد )‬,41 Fars,‫فيروزآباد,جم‬,‫FIRVZABAD,JM‬,Daily 414310 ‫فيروزآباد -جم (محور جديد )‬ 
414311,‫فراشبند - بوشکان‬,41 Fars,‫فراشبند,بوشکان‬,‫FRAShBND,BVShKAN‬,Daily 414311 ‫فراشبند - بوشکان‬ 
414352,‫کوار - فيروزآباد (کوار - سه‌راهي ميمند)‬,41 Fars,‫کوار,فيروزآباد‬,‫KVAR,FIRVZABAD‬,Daily 414352 ‫کوار - فيروزآباد (کوار - سه‌راهي ميمند)‬ 
414357,‫فراشبند - فيروزآباد‬,41 Fars,‫فراشبند,فيروزآباد‬,‫FRAShBND,FIRVZABAD‬,Daily 414357 ‫فراشبند - فيروزآباد‬ 
414358,‫قير - فيروز آباد‬,41 Fars,‫قير,فيروزآباد‬,‫GhIR,FIRVZABAD‬,Daily 414358 ‫قير - فيروز آباد‬ 
414359,‫جهرم - سه راهي ميمند‬,41 Fars,‫جهرم,ميمند‬,‫JHRM,MIMND‬,Daily 414359 ‫جهرم - سه راهي ميمند‬ 
414360,‫جم - فيروز آباد ( محور جديد )‬,41 Fars,‫جم,فيروزآباد‬,‫JM,FIRVZABAD‬,Daily 414360 ‫جم - فيروز آباد ( محور جديد )‬ 
414361,‫بوشکان - فراشبند‬,41 Fars,‫بوشکان,فراشبند‬,‫BVShKAN,FRAShBND‬,Daily 414361 ‫بوشکان - فراشبند‬ 
414402,‫کازرون - برازجان (کازرون - کنارتخته)‬,41 Fars,‫کازرون,برازجان‬,‫KAZRVN,BRAZJAN‬,Daily 414402 ‫کازرون - برازجان (کازرون - کنارتخته)‬ 
414403,‫کازرون - شيراز (کازرون - دشت ارژن)‬,41 Fars,‫کازرون,شيراز‬,‫KAZRVN,ShIRAZ‬,Daily 414403 ‫کازرون - شيراز (کازرون - دشت ارژن)‬ 
414452,‫برازجان - کازرون (کنارتخته - کازرون)‬,41 Fars,‫برازجان,کازرون‬,‫BRAZJAN,KAZRVN‬,Daily 414452 ‫برازجان - کازرون (کنارتخته - کازرون)‬ 
414453,‫شيراز - کازرون (دشت ارژن - کازرون)‬,41 Fars,‫شيراز,کازرون‬,‫ShIRAZ,KAZRVN‬,Daily 414453 ‫شيراز - کازرون (دشت ارژن - کازرون)‬ 
414501,‫نيريز - سيرجان (نیریز)‬,41 Fars,‫نيريز,سيرجان‬,‫NIRIZ,SIRJAN‬,Daily 414501 ‫نيريز - سيرجان (نیریز)‬ 
414551,‫سيرجان - نيريز (نیریز)‬,41 Fars,‫سيرجان,نيريز‬,‫SIRJAN,NIRIZ‬,Daily 414551 ‫سيرجان - نيريز (نیریز)‬ 
414601,‫لار - بندر عباس‬,41 Fars,‫لار,بندرعباس‬,‫LAR,BNDRABAS‬,Daily 414601 ‫لار - بندر عباس‬ 
414602,‫لار - جهرم‬,41 Fars,‫لار,جهرم‬,‫LAR,JHRM‬,Daily 414602 ‫لار - جهرم‬ 
414603,‫لار - بستک (لار)‬,41 Fars,‫لار,بستک‬,‫LAR,BSTK‬,Daily 414603 ‫لار - بستک (لار)‬ 
414604,‫قير - خنج ‬,41 Fars,‫قير,خنج‬,‫GhIR,KhNJ‬,Daily 414604 ‫قير - خنج ‬ 
414605,‫لار - گراش‬,41 Fars,‫لار,گراش‬,‫LAR,GRASh‬,Daily 414605 ‫لار - گراش‬ 
414606,‫گراش - اوز‬,41 Fars,‫گراش,اوز‬,‫GRASh,AVZ‬,Daily 414606 ‫گراش - اوز‬ 
414607,‫لار - لامرد‬,41 Fars,‫لار,لامرد‬,‫LAR,LAMRD‬,Daily 414607 ‫لار - لامرد‬ 
414608,‫خنج-اوز   ‬,41 Fars,‫خنج,اوز‬,‫KhNJ,AVZ‬,Daily 414608 ‫خنج-اوز   ‬ 
414614,‫لار - جهرم (متناظر توزين)‬,41 Fars,‫لار,جهرم‬,‫LAR,JHRM‬,Daily 414614 ‫لار - جهرم (متناظر توزين)‬ 
414651,‫بندرعباس - لار‬,41 Fars,‫بندرعباس,لار‬,‫BNDRABAS,LAR‬,Daily 414651 ‫بندرعباس - لار‬ 
414652,‫جهرم - لار‬,41 Fars,‫جهرم,لار‬,‫JHRM,LAR‬,Daily 414652 ‫جهرم - لار‬ 
414653,‫بستک - لار (لار)‬,41 Fars,‫بستک,لار‬,‫BSTK,LAR‬,Daily 414653 ‫بستک - لار (لار)‬ 
414654,‫خنج - قير ‬,41 Fars,‫خنج,قير‬,‫KhNJ,GhIR‬,Daily 414654 ‫خنج - قير ‬ 
414655,‫گراش - لار‬,41 Fars,‫گراش,لار‬,‫GRASh,LAR‬,Daily 414655 ‫گراش - لار‬ 
414656,‫اوز - گراش‬,41 Fars,‫اوز,گراش‬,‫AVZ,GRASh‬,Daily 414656 ‫اوز - گراش‬ 
414657,‫لامرد - لار‬,41 Fars,‫لامرد,لار‬,‫LAMRD,LAR‬,Daily 414657 ‫لامرد - لار‬ 
414658,‫اوز-خنج   ‬,41 Fars,‫اوز,خنج‬,‫AVZ,KhNJ‬,Daily 414658 ‫اوز-خنج   ‬ 
414701,‫لامرد - مهر‬,41 Fars,‫لامرد,مهر‬,‫LAMRD,MHR‬,Daily 414701 ‫لامرد - مهر‬ 
414702,‫مهر - گله دار‬,41 Fars,‫مهر,گلهدار‬,‫MHR,GLHDAR‬,Daily 414702 ‫مهر - گله دار‬ 
414703,‫گله دار - دارالميزان‬,41 Fars,‫گلهدار,دارالميزان‬,‫GLHDAR,DARALMIZAN‬,Daily 414703 ‫گله دار - دارالميزان‬ 
414704,‫لامرد - بندر عباس‬,41 Fars,‫لامرد,بندرعباس‬,‫LAMRD,BNDRABAS‬,Daily 414704 ‫لامرد - بندر عباس‬ 
414705,‫لامرد - احشام‬,41 Fars,‫لامرد,احشام‬,‫LAMRD,AHShAM‬,Daily 414705 ‫لامرد - احشام‬ 
414751,‫مهر - لامرد‬,41 Fars,‫مهر,لامرد‬,‫MHR,LAMRD‬,Daily 414751 ‫مهر - لامرد‬ 
414752,‫گله دار - مهر‬,41 Fars,‫گلهدار,مهر‬,‫GLHDAR,MHR‬,Daily 414752 ‫گله دار - مهر‬ 
414753,‫دارالميزان - گله دار‬,41 Fars,‫دارالميزان,گلهدار‬,‫DARALMIZAN,GLHDAR‬,Daily 414753 ‫دارالميزان - گله دار‬ 
414754,‫بندرعباس - لامرد‬,41 Fars,‫بندرعباس,لامرد‬,‫BNDRABAS,LAMRD‬,Daily 414754 ‫بندرعباس - لامرد‬ 
414755,‫احشام - لامرد‬,41 Fars,‫احشام,لامرد‬,‫AHShAM,LAMRD‬,Daily 414755 ‫احشام - لامرد‬ 
414801,‫جاده قديم سعادت شهر - مرودشت‬,41 Fars,‫سعادتشهر,مرودشت‬,‫SAADTShHR,MRVDShT‬,Daily 414801 ‫جاده قديم سعادت شهر - مرودشت‬ 
414802,‫سعادتشهر - صفاشهر‬,41 Fars,‫سعادتشهر,صفاشهر‬,‫SAADTShHR,SFAShHR‬,Daily 414802 ‫سعادتشهر - صفاشهر‬ 
414803,‫مرودشت - شيراز (اکبرآباد - شيراز)‬,41 Fars,‫مرودشت,شيراز‬,‫MRVDShT,ShIRAZ‬,Daily 414803 ‫مرودشت - شيراز (اکبرآباد - شيراز)‬ 
414804,‫مرودشت - شيراز (رکن‌آباد - اکبرآباد)‬,41 Fars,‫مرودشت,شيراز‬,‫MRVDShT,ShIRAZ‬,Daily 414804 ‫مرودشت - شيراز (رکن‌آباد - اکبرآباد)‬ 
414805,‫مرودشت - شيراز (زرقان - رکن‌آباد)‬,41 Fars,‫مرودشت,شيراز‬,‫MRVDShT,ShIRAZ‬,Daily 414805 ‫مرودشت - شيراز (زرقان - رکن‌آباد)‬ 
414806,‫مرودشت - شيراز (دوراهي لپويي - زرقان)‬,41 Fars,‫مرودشت,شيراز‬,‫MRVDShT,ShIRAZ‬,Daily 414806 ‫مرودشت - شيراز (دوراهي لپويي - زرقان)‬ 
414807,‫مرودشت - شيراز (مرودشت - دو راهي لپويي)‬,41 Fars,‫مرودشت,شيراز‬,‫MRVDShT,ShIRAZ‬,Daily 414807 ‫مرودشت - شيراز (مرودشت - دو راهي لپويي)‬ 
414819,‫مرودشت - سعادت شهر‬,41 Fars,‫مرودشت,سعادتشهر‬,‫MRVDShT,SAADTShHR‬,Daily 414819 ‫مرودشت - سعادت شهر‬ 
414851,‫جاده قديم مرودشت - سعادت شهر‬,41 Fars,‫مرودشت,سعادتشهر‬,‫MRVDShT,SAADTShHR‬,Daily 414851 ‫جاده قديم مرودشت - سعادت شهر‬ 
414852,‫صفاشهر - سعادتشهر‬,41 Fars,‫صفاشهر,سعادتشهر‬,‫SFAShHR,SAADTShHR‬,Daily 414852 ‫صفاشهر - سعادتشهر‬ 
414853,‫شيراز - مرودشت (شيراز - اکبرآباد)‬,41 Fars,‫شيراز,مرودشت‬,‫ShIRAZ,MRVDShT‬,Daily 414853 ‫شيراز - مرودشت (شيراز - اکبرآباد)‬ 
414854,‫شيراز - مرودشت (اکبرآباد - رکن‌آباد)‬,41 Fars,‫شيراز,مرودشت‬,‫ShIRAZ,MRVDShT‬,Daily 414854 ‫شيراز - مرودشت (اکبرآباد - رکن‌آباد)‬ 
414855,‫شيراز - مرودشت (رکن‌آباد - زرقان)‬,41 Fars,‫شيراز,مرودشت‬,‫ShIRAZ,MRVDShT‬,Daily 414855 ‫شيراز - مرودشت (رکن‌آباد - زرقان)‬ 
414856,‫شيراز - مرودشت (زرقان - دوراهي لپويي)‬,41 Fars,‫شيراز,مرودشت‬,‫ShIRAZ,MRVDShT‬,Daily 414856 ‫شيراز - مرودشت (زرقان - دوراهي لپويي)‬ 
414857,‫شيراز - مرودشت (دو راهي لپويي - مرودشت)‬,41 Fars,‫شيراز,مرودشت‬,‫ShIRAZ,MRVDShT‬,Daily 414857 ‫شيراز - مرودشت (دو راهي لپويي - مرودشت)‬ 
414869,‫سعادت شهر - مرودشت‬,41 Fars,‫سعادتشهر,مرودشت‬,‫SAADTShHR,MRVDShT‬,Daily 414869 ‫سعادت شهر - مرودشت‬ 
414901,‫نورآباد - گچساران (باباميدان - گچساران)‬,41 Fars,‫نورآباد,گچساران‬,‫NVRABAD,GChSARAN‬,Daily 414901 ‫نورآباد - گچساران (باباميدان - گچساران)‬ 
414902,‫نورآباد - قائميه‬,41 Fars,‫نورآباد,قائميه‬,‫NVRABAD,GhAئMIH‬,Daily 414902 ‫نورآباد - قائميه‬ 
414951,‫گچساران - نورآباد (گچساران - باباميدان)‬,41 Fars,‫گچساران,نورآباد‬,‫GChSARAN,NVRABAD‬,Daily 414951 ‫گچساران - نورآباد (گچساران - باباميدان)‬ 
414952,‫قائميه - نورآباد‬,41 Fars,‫قائميه,نورآباد‬,‫GhAئMIH,NVRABAD‬,Daily 414952 ‫قائميه - نورآباد‬ 
453102,‫سه‌راهي راين - ماهان (ماهان)‬,45 Kerman,‫راين,ماهان‬,‫RAIN,MAHAN‬,Daily 453102 ‫سه‌راهي راين - ماهان (ماهان)‬ 
453103,‫کرمان - باغين‬,45 Kerman,‫کرمان,باغين‬,‫KRMAN,BAGhIN‬,Daily 453103 ‫کرمان - باغين‬ 
453104,‫جوپار - کرمان‬,45 Kerman,‫جوپار,کرمان‬,‫JVPAR,KRMAN‬,Daily 453104 ‫جوپار - کرمان‬ 
453110,‫چترود - زرند (چترود)‬,45 Kerman,‫چترود,زرند‬,‫ChTRVD,ZRND‬,Daily 453110 ‫چترود - زرند (چترود)‬ 
453111,‫سه‌راهي راين - راين‬,45 Kerman,‫راين,راين‬,‫RAIN,RAIN‬,Daily 453111 ‫سه‌راهي راين - راين‬ 
453112,‫جاده قديم ماهان - كرمان‬,45 Kerman,‫ماهان,كرمان‬,‫MAHAN,كRMAN‬,Daily 453112 ‫جاده قديم ماهان - كرمان‬ 
453113,‫شهداد - نهبندان (شهداد)‬,45 Kerman,‫شهداد,نهبندان‬,‫ShHDAD,NHBNDAN‬,Daily 453113 ‫شهداد - نهبندان (شهداد)‬ 
453114,‫کرمان - کوهپايه‬,45 Kerman,‫کرمان,کوهپايه‬,‫KRMAN,KVHPAIH‬,Daily 453114 ‫کرمان - کوهپايه‬ 
453115,‫چترود - زرند (ده زيار)‬,45 Kerman,‫چترود,زرند‬,‫ChTRVD,ZRND‬,Daily 453115 ‫چترود - زرند (ده زيار)‬ 
453152,‫ماهان - سه‌راهي راين (ماهان)‬,45 Kerman,‫ماهان,راين‬,‫MAHAN,RAIN‬,Daily 453152 ‫ماهان - سه‌راهي راين (ماهان)‬ 
453153,‫باغين - کرمان‬,45 Kerman,‫باغين,کرمان‬,‫BAGhIN,KRMAN‬,Daily 453153 ‫باغين - کرمان‬ 
453160,‫زرند - چترود (چترود)‬,45 Kerman,‫زرند,چترود‬,‫ZRND,ChTRVD‬,Daily 453160 ‫زرند - چترود (چترود)‬ 
453161,‫راين - سه‌راهي راين‬,45 Kerman,‫راين,راين‬,‫RAIN,RAIN‬,Daily 453161 ‫راين - سه‌راهي راين‬ 
453162,‫جاده قديم کرمان - ماهان‬,45 Kerman,‫کرمان,ماهان‬,‫KRMAN,MAHAN‬,Daily 453162 ‫جاده قديم کرمان - ماهان‬ 
453163,‫نهبندان - شهداد (شهداد)‬,45 Kerman,‫نهبندان,شهداد‬,‫NHBNDAN,ShHDAD‬,Daily 453163 ‫نهبندان - شهداد (شهداد)‬ 
453164,‫کوهپايه - کرمان‬,45 Kerman,‫کوهپايه,کرمان‬,‫KVHPAIH,KRMAN‬,Daily 453164 ‫کوهپايه - کرمان‬ 
453165,‫زرند - چترود (ده زيار)‬,45 Kerman,‫زرند,چترود‬,‫ZRND,ChTRVD‬,Daily 453165 ‫زرند - چترود (ده زيار)‬ 
453201,‫راور - ديهوک (راور)‬,45 Kerman,‫راور,ديهوک‬,‫RAVR,DIHVK‬,Daily 453201 ‫راور - ديهوک (راور)‬ 
453202,‫ماهان - بم (سه‌راهي راين - سه‌راهي جيرفت)‬,45 Kerman,‫ماهان,بم‬,‫MAHAN,BM‬,Daily 453202 ‫ماهان - بم (سه‌راهي راين - سه‌راهي جيرفت)‬ 
453203,‫کرمان - سيرچ‬,45 Kerman,‫کرمان,سيرچ‬,‫KRMAN,SIRCh‬,Daily 453203 ‫کرمان - سيرچ‬ 
453204,‫کرمان - ماهان (هفت باغ علوي)‬,45 Kerman,‫کرمان,ماهان‬,‫KRMAN,MAHAN‬,Daily 453204 ‫کرمان - ماهان (هفت باغ علوي)‬ 
453205,‫سه راهي راين - کرمان(ماهان)‬,45 Kerman,‫راين,کرمان‬,‫RAIN,KRMAN‬,Daily 453205 ‫سه راهي راين - کرمان(ماهان)‬ 
453206,‫باغين - کمربندي کرمان (سرآسياب)‬,45 Kerman,‫باغين,کرمان‬,‫BAGhIN,KRMAN‬,Daily 453206 ‫باغين - کمربندي کرمان (سرآسياب)‬ 
453244,‫کمربندي باغين - جوپار‬,45 Kerman,‫باغين,جوپار‬,‫BAGhIN,JVPAR‬,Daily 453244 ‫کمربندي باغين - جوپار‬ 
453245,‫کرمان - اختيار آباد‬,45 Kerman,‫کرمان,اختيارآباد‬,‫KRMAN,AKhTIARABAD‬,Daily 453245 ‫کرمان - اختيار آباد‬ 
453246,‫کرمان - زنگي آباد‬,45 Kerman,‫کرمان,زنگيآباد‬,‫KRMAN,ZNGIABAD‬,Daily 453246 ‫کرمان - زنگي آباد‬ 
453247,‫کرمان - هوتک (چترود)‬,45 Kerman,‫کرمان,هوتک‬,‫KRMAN,HVTK‬,Daily 453247 ‫کرمان - هوتک (چترود)‬ 
453249,‫کرمان - چترود‬,45 Kerman,‫کرمان,چترود‬,‫KRMAN,ChTRVD‬,Daily 453249 ‫کرمان - چترود‬ 
453251,‫ديهوک - راور (راور)‬,45 Kerman,‫ديهوک,راور‬,‫DIHVK,RAVR‬,Daily 453251 ‫ديهوک - راور (راور)‬ 
453252,‫بم - ماهان (سه‌راهي جيرفت - سه‌راهي راين)‬,45 Kerman,‫بم,ماهان‬,‫BM,MAHAN‬,Daily 453252 ‫بم - ماهان (سه‌راهي جيرفت - سه‌راهي راين)‬ 
453253,‫سيرج - کرمان‬,45 Kerman,‫سيرج,کرمان‬,‫SIRJ,KRMAN‬,Daily 453253 ‫سيرج - کرمان‬ 
453254,‫ماهان - کرمان(هفت باغ علوي)‬,45 Kerman,‫ماهان,کرمان‬,‫MAHAN,KRMAN‬,Daily 453254 ‫ماهان - کرمان(هفت باغ علوي)‬ 
453256,‫کمربندي کرمان - باغين (سرآسياب)‬,45 Kerman,‫کرمان,باغين‬,‫KRMAN,BAGhIN‬,Daily 453256 ‫کمربندي کرمان - باغين (سرآسياب)‬ 
453294,‫کمربندي جوپار - باغين‬,45 Kerman,‫جوپار,باغين‬,‫JVPAR,BAGhIN‬,Daily 453294 ‫کمربندي جوپار - باغين‬ 
453295,‫اختيار آباد - کرمان‬,45 Kerman,‫اختيارآباد,کرمان‬,‫AKhTIARABAD,KRMAN‬,Daily 453295 ‫اختيار آباد - کرمان‬ 
453296,‫زنگي آباد - کرمان‬,45 Kerman,‫زنگيآباد,کرمان‬,‫ZNGIABAD,KRMAN‬,Daily 453296 ‫زنگي آباد - کرمان‬ 
453297,‫هوتک (چترود) - کرمان‬,45 Kerman,‫هوتک,کرمان‬,‫HVTK,KRMAN‬,Daily 453297 ‫هوتک (چترود) - کرمان‬ 
453299,‫چترود - کرمان‬,45 Kerman,‫چترود,کرمان‬,‫ChTRVD,KRMAN‬,Daily 453299 ‫چترود - کرمان‬ 
453301,‫بافت - ارزوئيه (ارزوئيه)‬,45 Kerman,‫بافت,ارزوئيه‬,‫BAFT,ARZVئIH‬,Daily 453301 ‫بافت - ارزوئيه (ارزوئيه)‬ 
453302,‫ارزوئيه - وکيل‌آباد (ارزوئيه)‬,45 Kerman,‫ارزوئيه,وکيلآباد‬,‫ARZVئIH,VKILABAD‬,Daily 453302 ‫ارزوئيه - وکيل‌آباد (ارزوئيه)‬ 
453303,‫رابر - بافت (رابر)‬,45 Kerman,‫رابر,بافت‬,‫RABR,BAFT‬,Daily 453303 ‫رابر - بافت (رابر)‬ 
453311,‫بافت - ارزوييه‬,45 Kerman,‫بافت,ارزوييه‬,‫BAFT,ARZVIIH‬,Daily 453311 ‫بافت - ارزوييه‬ 
453313,‫رابر - جيرفت (قنات ملك)‬,45 Kerman,‫رابر,جيرفت‬,‫RABR,JIRFT‬,Daily 453313 ‫رابر - جيرفت (قنات ملك)‬ 
453351,‫ارزوئيه - بافت (ارزوئيه)‬,45 Kerman,‫ارزوئيه,بافت‬,‫ARZVئIH,BAFT‬,Daily 453351 ‫ارزوئيه - بافت (ارزوئيه)‬ 
453352,‫وکيل‌آباد - ارزوئيه (ارزوئيه)‬,45 Kerman,‫وکيلآباد,ارزوئيه‬,‫VKILABAD,ARZVئIH‬,Daily 453352 ‫وکيل‌آباد - ارزوئيه (ارزوئيه)‬ 
453353,‫بافت - رابر (رابر)‬,45 Kerman,‫بافت,رابر‬,‫BAFT,RABR‬,Daily 453353 ‫بافت - رابر (رابر)‬ 
453361,‫ارزوييه - بافت‬,45 Kerman,‫ارزوييه,بافت‬,‫ARZVIIH,BAFT‬,Daily 453361 ‫ارزوييه - بافت‬ 
453363,‫جيرفت - رابر (قنات ملك)‬,45 Kerman,‫جيرفت,رابر‬,‫JIRFT,RABR‬,Daily 453363 ‫جيرفت - رابر (قنات ملك)‬ 
453401,‫بردسير - سيرجان‬,45 Kerman,‫بردسير,سيرجان‬,‫BRDSIR,SIRJAN‬,Daily 453401 ‫بردسير - سيرجان‬ 
453403,‫کرمان - بافت (نگار)‬,45 Kerman,‫کرمان,بافت‬,‫KRMAN,BAFT‬,Daily 453403 ‫کرمان - بافت (نگار)‬ 
453404,‫نگار - بهرامجرد‬,45 Kerman,‫نگار,بهرامجرد‬,‫NGAR,BHRAMJRD‬,Daily 453404 ‫نگار - بهرامجرد‬ 
453451,‫سيرجان - بردسير‬,45 Kerman,‫سيرجان,بردسير‬,‫SIRJAN,BRDSIR‬,Daily 453451 ‫سيرجان - بردسير‬ 
453453,‫بافت - کرمان (نگار)‬,45 Kerman,‫بافت,کرمان‬,‫BAFT,KRMAN‬,Daily 453453 ‫بافت - کرمان (نگار)‬ 
453454,‫بهرامجرد - نگار‬,45 Kerman,‫بهرامجرد,نگار‬,‫BHRAMJRD,NGAR‬,Daily 453454 ‫بهرامجرد - نگار‬ 
453502,‫ايرانشهر - بم (بزمان - نرمانشير)‬,45 Kerman,‫ايرانشهر,بم‬,‫AIRANShHR,BM‬,Daily 453502 ‫ايرانشهر - بم (بزمان - نرمانشير)‬ 
453503,‫نرمانشير - فهرج‬,45 Kerman,‫نرمانشير,فهرج‬,‫NRMANShIR,FHRJ‬,Daily 453503 ‫نرمانشير - فهرج‬ 
453505,‫بم - ماهان (بم - سه‌راهي جيرفت)‬,45 Kerman,‫بم,ماهان‬,‫BM,MAHAN‬,Daily 453505 ‫بم - ماهان (بم - سه‌راهي جيرفت)‬ 
453517,‫بم - زاهدان‬,45 Kerman,‫بم,زاهدان‬,‫BM,ZAHDAN‬,Daily 453517 ‫بم - زاهدان‬ 
453518,‫ريگان - ايرانشهر‬,45 Kerman,‫ريگان,ايرانشهر‬,‫RIGAN,AIRANShHR‬,Daily 453518 ‫ريگان - ايرانشهر‬ 
453552,‫بم - ايرانشهر (نرمانشير - بزمان)‬,45 Kerman,‫بم,ايرانشهر‬,‫BM,AIRANShHR‬,Daily 453552 ‫بم - ايرانشهر (نرمانشير - بزمان)‬ 
453553,‫فهرج - نرمانشير‬,45 Kerman,‫فهرج,نرمانشير‬,‫FHRJ,NRMANShIR‬,Daily 453553 ‫فهرج - نرمانشير‬ 
453555,‫ماهان - بم (سه‌راهي جيرفت - بم)‬,45 Kerman,‫ماهان,بم‬,‫MAHAN,BM‬,Daily 453555 ‫ماهان - بم (سه‌راهي جيرفت - بم)‬ 
453567,‫زاهدان - بم‬,45 Kerman,‫زاهدان,بم‬,‫ZAHDAN,BM‬,Daily 453567 ‫زاهدان - بم‬ 
453568,‫ايرانشهر - ريگان‬,45 Kerman,‫ايرانشهر,ريگان‬,‫AIRANShHR,RIGAN‬,Daily 453568 ‫ايرانشهر - ريگان‬ 
453601,‫بردسير - باغين‬,45 Kerman,‫بردسير,باغين‬,‫BRDSIR,BAGhIN‬,Daily 453601 ‫بردسير - باغين‬ 
453602,‫جيرفت - کرمان (پليس‌راه)‬,45 Kerman,‫جيرفت,کرمان‬,‫JIRFT,KRMAN‬,Daily 453602 ‫جيرفت - کرمان (پليس‌راه)‬ 
453603,‫جيرفت - دهبکري‬,45 Kerman,‫جيرفت,دهبکري‬,‫JIRFT,DHBKRI‬,Daily 453603 ‫جيرفت - دهبکري‬ 
453604,‫جيرفت - کهنوج‬,45 Kerman,‫جيرفت,کهنوج‬,‫JIRFT,KHNVJ‬,Daily 453604 ‫جيرفت - کهنوج‬ 
453605,‫جيرفت - بافت (پليس‌راه)‬,45 Kerman,‫جيرفت,بافت‬,‫JIRFT,BAFT‬,Daily 453605 ‫جيرفت - بافت (پليس‌راه)‬ 
453610,‫جيرفت - فارياب (کريم آباد)‬,45 Kerman,‫جيرفت,فارياب‬,‫JIRFT,FARIAB‬,Daily 453610 ‫جيرفت - فارياب (کريم آباد)‬ 
453611,‫جيرفت - فرودگاه‬,45 Kerman,‫جيرفت,فرودگاه‬,‫JIRFT,FRVDGAH‬,Daily 453611 ‫جيرفت - فرودگاه‬ 
453612,‫درب بهشت - بافت‬,45 Kerman,‫درببهشت,بافت‬,‫DRBBHShT,BAFT‬,Daily 453612 ‫درب بهشت - بافت‬ 
453619,‫عنبرآباد - مردهک‬,45 Kerman,‫عنبرآباد,مردهک‬,‫ANBRABAD,MRDHK‬,Daily 453619 ‫عنبرآباد - مردهک‬ 
453620,‫جيرفت - کرمان(جيرفت)‬,45 Kerman,‫جيرفت,کرمان‬,‫JIRFT,KRMAN‬,Daily 453620 ‫جيرفت - کرمان(جيرفت)‬ 
453649,‫جيرفت - راين‬,45 Kerman,‫جيرفت,راين‬,‫JIRFT,RAIN‬,Daily 453649 ‫جيرفت - راين‬ 
453651,‫باغين - بردسير‬,45 Kerman,‫باغين,بردسير‬,‫BAGhIN,BRDSIR‬,Daily 453651 ‫باغين - بردسير‬ 
453652,‫کرمان - جيرفت (پليس‌راه)‬,45 Kerman,‫کرمان,جيرفت‬,‫KRMAN,JIRFT‬,Daily 453652 ‫کرمان - جيرفت (پليس‌راه)‬ 
453653,‫دهبکري - جيرفت‬,45 Kerman,‫دهبکري,جيرفت‬,‫DHBKRI,JIRFT‬,Daily 453653 ‫دهبکري - جيرفت‬ 
453654,‫کهنوج - جيرفت‬,45 Kerman,‫کهنوج,جيرفت‬,‫KHNVJ,JIRFT‬,Daily 453654 ‫کهنوج - جيرفت‬ 
453655,‫بافت - جيرفت (پليس‌راه)‬,45 Kerman,‫بافت,جيرفت‬,‫BAFT,JIRFT‬,Daily 453655 ‫بافت - جيرفت (پليس‌راه)‬ 
453660,‫فارياب - جيرفت (کريم آباد)‬,45 Kerman,‫فارياب,جيرفت‬,‫FARIAB,JIRFT‬,Daily 453660 ‫فارياب - جيرفت (کريم آباد)‬ 
453661,‫فرودگاه - جيرفت‬,45 Kerman,‫فرودگاه,جيرفت‬,‫FRVDGAH,JIRFT‬,Daily 453661 ‫فرودگاه - جيرفت‬ 
453662,‫بافت - درب بهشت‬,45 Kerman,‫بافت,درببهشت‬,‫BAFT,DRBBHShT‬,Daily 453662 ‫بافت - درب بهشت‬ 
453669,‫مردهک - عنبرآباد‬,45 Kerman,‫مردهک,عنبرآباد‬,‫MRDHK,ANBRABAD‬,Daily 453669 ‫مردهک - عنبرآباد‬ 
453699,‫راين- جيرفت‬,45 Kerman,‫راين,جيرفت‬,‫RAIN,JIRFT‬,Daily 453699 ‫راين- جيرفت‬ 
453701,‫باغين - رفسنجان‬,45 Kerman,‫باغين,رفسنجان‬,‫BAGhIN,RFSNJAN‬,Daily 453701 ‫باغين - رفسنجان‬ 
453702,‫انار - رفسنجان‬,45 Kerman,‫انار,رفسنجان‬,‫ANAR,RFSNJAN‬,Daily 453702 ‫انار - رفسنجان‬ 
453703,‫انار - مهريز (انار)‬,45 Kerman,‫انار,مهريز‬,‫ANAR,MHRIZ‬,Daily 453703 ‫انار - مهريز (انار)‬ 
453704,‫انار - شهربابک (انار)‬,45 Kerman,‫انار,شهربابک‬,‫ANAR,ShHRBABK‬,Daily 453704 ‫انار - شهربابک (انار)‬ 
453705,‫رفسنجان - نوق‬,45 Kerman,‫رفسنجان,نوق‬,‫RFSNJAN,NVGh‬,Daily 453705 ‫رفسنجان - نوق‬ 
453707,‫رفسنجان - سرچشمه‬,45 Kerman,‫رفسنجان,سرچشمه‬,‫RFSNJAN,SRChShMH‬,Daily 453707 ‫رفسنجان - سرچشمه‬ 
